id;kanji;hiragana;romaji;meaning;level;importinity;chapter
ir-a2-1-11-082;賞味期限;しょうみきげん;shoumikigen;tanggal layak konsumsi;N2;1;bab-11
ir-a2-1-11-083;保存方法;ほぞんほうほう;hozonhouhou;cara menyimpan;N1;1;bab-11
ir-a2-1-11-084;販売者;はんばいしゃ;hanbaisha;penjual;N2;1;bab-11
ir-a2-1-11-085;本品;ほんぴん;honpin;produk ini;N4;1;bab-11
ir-a2-1-11-086;含まれる;ふくまれる;fukumareru;terkandung;N2;1;bab-11
ir-a2-1-11-087;アレルギー物質;アレルギーぶっしつ;arerugiibusshitsu;alergen (bahan penyebab alergi);N4;1;bab-11
ir-a2-1-11-089;エビピラフ;エビピラフ;ebipirafu;pilaf udang (hidangan dengan tumisan udang);-;1;bab-11
ir-a2-1-11-090;製造者;せいぞうしゃ;seizousha;pembuat,  produsen;N1;1;bab-11
ir-a2-1-11-092;～品;～ひん;~hin;~bahan (contoh : 27 bahan);N4;1;bab-11
ir-a2-1-12-004;すっぱい;すっぱい;suppai;asam;-;1;bab-12
ir-a2-1-12-005;しょっぱい;しょっぱい;shoppai;asin;-;1;bab-12
ir-a2-1-12-008;うすい（味がうすい）;うすい（あじがうすい）;usui(ajigausui);hambar (contoh : rasanya hambar);N4;1;bab-12
ir-a2-1-12-010;お弁当;おべんとう;obentou;bekal;N1;1;bab-12
ir-a2-1-12-011;チョコレートバニラクリームラテ;チョコレートバニラクリームラテ;chokoreetobanirakuriimurate;minuman chocolate vanilla cream latte;-;1;bab-12
ir-a2-1-12-014;とる;とる;toru;petik,  memetik;-;1;bab-12
ir-a2-1-12-015;そんなことない;そんなことない;sonnakotonai;sebenarnya tidak begitu;-;1;bab-12
ir-a2-1-12-016;卵焼き;たまごやき;tamagoyaki;tamago-yaki (telur dadar gulung);N2;1;bab-12
ir-a2-1-12-017;お好み焼き;お好み焼き;okonomiyaki;okonomiyaki (panekuk khas Jepang yang isiannya berbagai macam jenis sayur, daging, dan seafood);N2;1;bab-12
ir-a2-1-12-018;梅干し;うめぼし;umeboshi;umeboshi (asinan buah prem Jepang);N1;1;bab-12
ir-a2-1-12-019;すき焼き;すき焼き;sukiyaki;sukiyaki (hidangan rebus yang berisi irisan tipis daging sapi, daun bawang, sayur, dll yang dimasak dalam panci);N2;1;bab-12
ir-a2-1-12-020;生;なま;nama;mentah;N5;1;bab-12
ir-a2-1-12-021;もう1つ;もうひとつ;mouhitotsu;satu lagi;-;1;bab-12
ir-a2-1-12-022;バインセオ;バインセオ;bainseo;banh xeo (panekuk gurih khas Vietnam);-;1;bab-12
ir-a2-1-12-023;お腹がいっぱい（な）;おなかがいっぱい（な）;onakagaippai(na);kenyang;N3;1;bab-12
ir-a2-1-12-024;苦手（な）;にがて（な）;nigate(na);tidak suka;N3;1;bab-12
ir-a2-1-12-025;どんどん;どんどん;dondon;tambah lagi;-;1;bab-12
ir-a2-1-12-026;茶碗蒸し;ちゃわんむし;chawanmushi;chawanmushi (telur kukus khas Jepang);N1;1;bab-12
ir-a2-1-12-027;プリン;プリン;purin;puding;-;1;bab-12
ir-a2-1-12-028;だし;だし;dashi;dashi (kaldu);-;1;bab-12
ir-a2-1-12-029;まあ;まあ;maa;(hmmm) ya mungkin;-;1;bab-12
ir-a2-1-12-031;きのこ;きのこ;kinoko;jamur;-;1;bab-12
ir-a2-1-12-032;銀杏;ぎんなん;ginnan;kacang gingko;N1;1;bab-12
ir-a2-1-12-033;入れる;いれる;ireru;memasukkan;N5;1;bab-12
ir-a2-1-12-034;いいにおい;いいにおい;iinioi;aroma yang lezat;-;1;bab-12
ir-a2-1-12-035;調理方法;ちょうりほうほう;chourihouhou;cara memasak;N3;1;bab-12
ir-a2-1-12-036;フタ;フタ;futa;tutup;-;1;bab-12
ir-a2-1-12-037;取り出す;とりだす;toridasu;mengeluarkan;N3;1;bab-12
ir-a2-1-12-039;熱湯;ねっとう;nettou;air mendidih;N2;1;bab-12
ir-a2-1-12-040;注ぐ;そそぐ;sosogu;menuangkan;N4;1;bab-12
ir-a2-1-12-042;捨てる;すてる;suteru;membuang;N2;1;bab-12
ir-a2-1-12-045;はがす;はがす;hagasu;melepas;-;1;bab-12
ir-a2-1-12-046;かやく;かやく;kayaku;bahan pelengkap (seperti irisan sayur, daging, dll);-;1;bab-12
ir-a2-1-12-047;ふりかけ;ふりかけ;furikake;taburan,  topping dalam bentuk kering;-;1;bab-12
ir-a2-1-12-048;あける;あける;akeru;mengosongkan isi,  memasukkan seluruhnya;-;1;bab-12
ir-a2-1-12-049;内側;うちがわ;uchigawa;bagian dalam;N3;1;bab-12
ir-a2-1-12-051;フタをする;フタをする;futawosuru;menutup (penutup);-;1;bab-12
ir-a2-1-12-052;湯切り口;ゆきりぐち;yukiriguchi;lubang untuk membuang air panas;N2;1;bab-12
ir-a2-1-12-053;できあがり;できあがり;dekiagari;selesai,  siap untuk disantap;-;1;bab-12
ir-a2-1-13-002;つく（電気しつく）;つく（でんきがつく）;tsuku(denkigatsuku);menyala (lampu menyala);N5;1;bab-13
ir-a2-1-13-003;変（な）;へん（な）;hen(na);aneh;N3;1;bab-13
ir-a2-1-13-005;音がする;おとがする;otogasuru;berbunyi;N4;1;bab-13
ir-a2-1-13-006;動く;うごく;ugoku;bergerak,  beroperasi;N4;1;bab-13
ir-a2-1-13-007;トイレットペーパー;トイレットペーパー;toirettopeepaa;tisu toilet;-;1;bab-13
ir-a2-1-13-008;なくなる;なくなる;nakunaru;habis;-;1;bab-13
ir-a2-1-13-009;業者;ぎょうしゃ;gyousha;dealer,  vendor;N4;1;bab-13
ir-a2-1-13-010;電話する;でんわする;denwasuru;menelepon;N5;1;bab-13
ir-a2-1-13-011;再起動する;さいきどうする;saikidousuru;to restart,  memulai ulang;N2;1;bab-13
ir-a2-1-13-012;管理室;かんりしつ;kanrishitsu;ruang manajemen,  ruang kontrol;N2;1;bab-13
ir-a2-1-13-013;連絡する;れんらくする;renrakusuru;menghubungi;N2;1;bab-13
ir-a2-1-13-014;倉庫;そうこ;souko;gudang;N1;1;bab-13
ir-a2-1-13-015;取って来る;とってくる;tottekuru;mengambil (lalu kembali ke tempat semula);N3;1;bab-13
ir-a2-1-13-016;コーヒーマシーン;コーヒーマシーン;koohiimashiin;mesin pembuat kopi;-;1;bab-13
ir-a2-1-13-018;とりあえず;とりあえず;toriaezu;untuk saat ini,  sementara ini;-;1;bab-13
ir-a2-1-13-019;やり方;やりかた;yarikata;cara melakukan (sesuatu);N4;1;bab-13
ir-a2-1-13-020;終わる;おわる;owaru;selesai;N4;1;bab-13
ir-a2-1-13-022;できる;できる;dekiru;selesai,  rampung;-;1;bab-13
ir-a2-1-13-023;コピー機;コピーき;kopiiki;mesin fotokopi;N3;1;bab-13
ir-a2-1-13-024;原稿;げんこう;genkou;naskah,  dokumen;N1;1;bab-13
ir-a2-1-13-025;セットする;セットする;settosuru;mengeset;-;1;bab-13
ir-a2-1-13-026;枚数;まいすう;maisuu;jumlah lembar;N2;1;bab-13
ir-a2-1-13-027;数字;すうじ;suuji;bilangan,  angka;N3;1;bab-13
ir-a2-1-13-028;入れる;いれる;ireru;memasukkan;N5;1;bab-13
ir-a2-1-13-032;両面;りょうめん;ryoumen;dua sisi;N3;1;bab-13
ir-a2-1-13-033;片面;かためん;katamen;satu sisi;N2;1;bab-13
ir-a2-1-13-036;白黒;しろくろ;shirokuro;hitam putih;N4;1;bab-13
ir-a2-1-13-037;スキャナ;スキャナ;sukyana;pemindai;-;1;bab-13
ir-a2-1-13-038;ファックス;ファックス;fakkusu;faks,  faksimile;-;1;bab-13
ir-a2-1-13-039;自動選択;じどうせんたく;jidousentaku;pemilihan otomatis;N1;1;bab-13
ir-a2-1-13-040;フルカラー;フルカラー;furukaraa;full color,  penuh warna;-;1;bab-13
ir-a2-1-13-041;2色;にしょく;nishoku;dua warna;N4;1;bab-13
ir-a2-1-13-042;単色;たんしょく;tanshoku;monokrom,  warna tunggal;N3;1;bab-13
ir-a2-1-13-043;自動濃度;じどうのうど;jidounoudo;tingkat saturasi warna otomatis;N2;1;bab-13
ir-a2-1-13-044;用紙;ようし;youshi;kertas;N4;1;bab-13
ir-a2-1-13-045;手差し;てざし;tezashi;memasukkan (kertas) secara manual;N3;1;bab-13
ir-a2-1-13-046;倍率;ばいりつ;bairitsu;pengaturan skala (ukuran dokumen);N1;1;bab-13
ir-a2-1-13-047;等倍;とうばい;toubai;ukuran sama;N2;1;bab-13
ir-a2-1-13-048;変倍;へんばい;henbai;ukuran berbeda;N2;1;bab-13
ir-a2-1-13-049;拡大;拡大;kakudai;pembesaran;N1;1;bab-13
ir-a2-1-13-050;縮小;しゅくしょう;shukushou;pengecilan;N1;1;bab-13
ir-a2-1-13-051;ソート;ソート;sooto;susunan, urutan;-;1;bab-13
ir-a2-1-13-052;ホチキス止め;ホチキスどめ;hochikisudome;staples;N4;1;bab-13
ir-a2-1-13-054;キャビネット;キャビネット;kyabinetto;lemari (dengan rak / laci untuk menyimpan dokumen);-;1;bab-13
ir-a2-1-13-055;戻す;もどす;modosu;mengembalikan;N3;1;bab-13
ir-a2-1-13-056;扉;とびら;tobira;pintu;N1;1;bab-13
ir-a2-1-13-059;並べる;ならべる;naraberu;menata,  menyusun;N2;1;bab-13
ir-a2-1-13-061;出す;だす;dasu;mengeluarkan;N5;1;bab-13
ir-a2-1-13-062;～列（3列）;～れつ（さんれつ）;~retsu(sanretsu);～ baris (tiga baris);N3;1;bab-13
ir-a2-1-13-064;スペース;スペース;supeesu;ruang,  jarak;-;1;bab-13
ir-a2-1-13-065;あける;あける;akeru;menyediakan (ruang,  jarak);-;1;bab-13
ir-a2-1-13-067;四角い;しかくい;shikakui;persegi empat;N2;1;bab-13
ir-a2-1-13-068;置く;おく;oku;meletakkan,  menaruh;N3;1;bab-13
ir-a2-1-13-070;セッティング;セッティング;setteingu;penataan;-;1;bab-13
ir-a2-1-13-071;コの字;コのじ;konoji;berbentuk huruf U;N4;1;bab-13
ir-a2-1-13-072;準備する;じゅんびする;junbisuru;mempersiapkan,  menyiapkan;N2;1;bab-13
ir-a2-1-13-073;人数分;にんずうぶん;ninzuubun;sebanyak jumlah orang;N1;1;bab-13
ir-a2-1-13-074;～部（1部）;～ぶ（いちぶ）;~bu(ichibu);～bundel fotokopi (1 berkas / bundel fotokopi);N3;1;bab-13
ir-a2-1-13-075;頼む;たのむ;tanomu;meminta,  memesan;N3;1;bab-13
ir-a2-1-13-076;いいです;いいです;iidesu;tidak usah,  tidak perlu;-;1;bab-13
ir-a2-1-13-077;件名;けんめい;kenmei;perihal;N3;1;bab-13
ir-a2-1-13-078;変更;へんこう;henkou;perubahan;N3;1;bab-13
ir-a2-1-13-081;注意（する）;ちゅうい（する）;chuui(suru);memperhatikan;N4;1;bab-13
ir-a2-1-13-082;社内メール;しゃないメール;shanaimeeru;surel internal perusahaan;N3;1;bab-13
ir-a2-1-13-083;打ち合わせ;うちあわせ;uchiawase;pertemuan,  rapat;N3;1;bab-13
ir-a2-1-13-084;日程;にってい;nittei;jadwal;N3;1;bab-13
ir-a2-1-13-085;差出人;さしだしにん;sashidashinin;pengirim;N3;1;bab-13
ir-a2-1-13-086;日付;ひづけ;hizuke;tanggal;N3;1;bab-13
ir-a2-1-13-088;なお;なお;nao;untuk itu,  oleh karena itu;-;1;bab-13
ir-a2-1-13-089;お知らせします;おしらせします;oshiraseshimasu;menyampaikan pemberitahuan (ungkapan bentuk sopan);N4;1;bab-13
ir-a2-1-13-090;ご連絡ください;ごれんらくください;gorenrakukudasai;Mohon hubungi～. (ungkapan bentuk sopan);N2;1;bab-13
ir-a2-1-13-091;ご注意ください;ごちゅういください;gochuuikudasai;Mohon perhatikan～. (ungkapan bentuk sopan);N4;1;bab-13
ir-a2-1-14-001;混んでいる;こんでいる;kondeiru;macet;N2;1;bab-14
ir-a2-1-14-007;忘れる;わすれる;wasureru;lupa;N3;1;bab-14
ir-a2-1-14-010;帰る;かえる;kaeru;pulang;N4;1;bab-14
ir-a2-1-14-012;取る;とる;toru;mengambil;N3;1;bab-14
ir-a2-1-14-014;遅くなる;おそくなる;osokunaru;terlambat;N3;1;bab-14
ir-a2-1-14-015;みなさん;みなさん;minasan;semua orang;-;1;bab-14
ir-a2-1-14-016;伝える;つたえる;tsutaeru;menyampaikan;N3;1;bab-14
ir-a2-1-14-017;遅刻する;ちこくする;chikokusuru;terlambat;N3;1;bab-14
ir-a2-1-14-019;休む;やすむ;yasumu;cuti,  tidak masuk kerja,  libur;N5;1;bab-14
ir-a2-1-14-020;申し訳ありません;もうしわけありません;moushiwakearimasen;Saya mohon maaf.;N1;1;bab-14
ir-a2-1-14-021;具合が悪い;ぐあいがわるい;guaigawarui;kondisi tubuh kurang fit,  tidak enak badan;N3;1;bab-14
ir-a2-1-14-025;行って来る;いってくる;ittekuru;pergi (dan kembali lagi ke tempat tersebut setelahnya);N5;1;bab-14
ir-a2-1-14-026;休憩（する）;きゅうけい（する）;kyuukei(suru);rehat,  istirahat sejenak;N1;1;bab-14
ir-a2-1-14-027;戻る;もどる;modoru;kembali;N3;1;bab-14
ir-a2-1-14-028;早退する;そうたいする;soutaisuru;pulang lebih awal;N3;1;bab-14
ir-a2-1-14-029;休みを取る;やすみをとる;yasumiwotoru;mengambil cuti;N3;1;bab-14
ir-a2-1-14-031;役所;やくしょ;yakusho;balai kota;N3;1;bab-14
ir-a2-1-14-032;早く;はやく;hayaku;lebih awal;N4;1;bab-14
ir-a2-1-14-034;済む;すむ;sumu;selesai;N3;1;bab-14
ir-a2-1-14-035;主任;しゅにん;shunin;kepala,  ketua (staf);N3;1;bab-14
ir-a2-1-14-037;できたら;できたら;dekitara;kalau memungkinkan,  kalau bisa;-;1;bab-14
ir-a2-1-14-038;ちょっと、いいでしょうか？;ちょっと、いいでしょうか？;chotto,iideshouka？;Maaf, bisa minta waktunya sebentar?;-;1;bab-14
ir-a2-1-14-039;別にかまいません;べつにかまいません;betsunikamaimasen;Tidak masalah.;N4;1;bab-14
ir-a2-1-14-040;休暇届;きゅうかとどけ;kyuukatodoke;formulir cuti;N1;1;bab-14
ir-a2-1-14-041;出す;だす;dasu;mengumpulkan,  menyerahkan;N5;1;bab-14
ir-a2-1-14-042;フォーム;フォーム;foomu;formulir;-;1;bab-14
ir-a2-1-14-043;所属;しょぞく;shozoku;tempat kerja,  bagian,  divisi;N1;1;bab-14
ir-a2-1-14-045;総務;そうむ;soumu;bagian umum;N2;1;bab-14
ir-a2-1-14-046;氏名;しめい;shimei;nama lengkap;N1;1;bab-14
ir-a2-1-14-047;ハンコ;ハンコ;hanko;stempel;-;1;bab-14
ir-a2-1-14-048;持っている;もっている;motteiru;memiliki;N4;1;bab-14
ir-a2-1-14-049;持つ;もつ;motsu;memiliki;N4;1;bab-14
ir-a2-1-14-050;で;で;de;maka,  jadi,  oleh karena itu (bentuk informal untuk mengatakan それで);-;1;bab-14
ir-a2-1-14-051;期間;きかん;kikan;durasi waktu;N3;1;bab-14
ir-a2-1-14-054;私用;しよう;shiyou;urusan pribadi;N4;1;bab-14
ir-a2-1-14-056;連絡先;れんらくさき;renrakusaki;alamat yang dapat dihubungi;N2;1;bab-14
ir-a2-1-14-057;備考;びこう;bikou;catatan;N3;1;bab-14
ir-a2-1-14-058;いる;いる;iru;perlu;-;1;bab-14
ir-a2-1-14-059;承認印;しょうにんいん;shounin'in;stempel konfirmasi;N2;1;bab-14
ir-a2-1-14-060;事前に;じぜんに;jizenni;sebelumnya;N4;1;bab-14
ir-a2-1-14-061;提出する;ていしゅつする;teishutsusuru;menyerahkan;N1;1;bab-14
ir-a2-1-15-001;症状;しょうじょう;shoujou;gejala penyakit;N1;1;bab-15
ir-a2-1-15-007;出る（せき／鼻水が出る）;でる（せき／はなみずがでる）;deru(seki/hanamizugaderu);keluar,  sedang mengalami (batuk / pilek);N2;1;bab-15
ir-a2-1-15-008;鼻水;はなみず;hanamizu;ingus (pada saat pilek);N2;1;bab-15
