kanji;hiragana;meaning;chapter;level;wordClass;importantity
ガスレンジ;ガスレンジ;kompor gas;Bab46;-;Unclassified;1
こちら;こちら;sini;Bab46;n5;Unclassified;1
たった今;たったいま;baru saja;Bab46;n5;Unclassified;1
ちょうど;ちょうど;pas;Bab46;n4;Unclassified;1
ついています;ついています;mujur, untung;Bab46;n4;Unclassified;1
どちら様でしょうか。;どちらさまでしょうか。;Atas nama siapa?;Bab46;-;Unclassified;1
ベル;ベル;bel;Bab46;-;Unclassified;1
帰って来ます;かえってきます;pulang;Bab46;n4;Unclassified;1
具合;ぐあい;kondisi;Bab46;n3;Unclassified;1
原因;げんいん;sebab;Bab46;n3;Unclassified;1
向かいます;むかいます;menuju;Bab46;n3;Unclassified;1
慌てて;あわてて;tergesa-gesa;Bab46;n3;Unclassified;1
今いいですか。;いまいいですか。;Sekarang boleh mengganggu?;Bab46;n4;Unclassified;1
出ます;でます;[bus] berangkat;Bab46;n5;Unclassified;1
出来事;できごと;peristiwa;Bab46;n3;Unclassified;1
順番に;じゅんばんに;sesuai dengan urutan;Bab46;n4;Unclassified;1
床;ゆか;lantai;Bab46;n3;Unclassified;1
焼きます;やきます;membakar;Bab46;n3;Unclassified;1
焼けます;やけます;[roti/daging] dibakar;Bab46;n4;Unclassified;1
申し訳ありません。;もうしわけありません。;Maaf.;Bab46;n3;Unclassified;1
卒業します;そつぎょうします;lulus/tamat [dari universitas];Bab46;n3;Unclassified;1
宅配便;たくはいびん;titipan kilat;Bab46;n3;Unclassified;1
転びます;ころびます;jatuh;Bab46;n4;Unclassified;1
渡します;わたします;menyerahkan;Bab46;n3;Unclassified;1
届きます;とどきます;[barang] sampai;Bab46;n3;Unclassified;1
入学します;にゅうがくします;masuk [universitas];Bab46;n3;Unclassified;1
半年;はんとし;setengah tahun;Bab46;n4;Unclassified;1
鳴ります;なります;berbunyi;Bab46;n4;Unclassified;1
留守;るす;ketidakadaan;Bab46;n3;Unclassified;1
アトリエ;アトリエ;studio;Bab46;-;Unclassified;2
アルバイト;アルバイト;kerja paruh waktu;Bab46;-;Unclassified;2
アレルギー;アレルギー;alergi;Bab46;-;Unclassified;2
アンケート;アンケート;angket;Bab46;-;Unclassified;2
インフルエンザ;インフルエンザ;influenza;Bab46;-;Unclassified;2
エネルギー;エネルギー;energi;Bab46;-;Unclassified;2
エプロン;エプロン;celemek;Bab46;-;Unclassified;2
オペラ;オペラ;opera;Bab46;-;Unclassified;2
オムレツ;オムレツ;telur dadar;Bab46;-;Unclassified;2
オルゴール;オルゴール;kotak musik;Bab46;-;Unclassified;2
カステラ;カステラ;kue bolu;Bab46;-;Unclassified;2
ガラス;ガラス;kaca;Bab46;-;Unclassified;2
カルタ;カルタ;kartu;Bab46;-;Unclassified;2
クッキー;クッキー;kue kering;Bab46;-;Unclassified;2
コーヒー;コーヒー;kopi;Bab46;-;Unclassified;2
コーラス;コーラス;paduan suara;Bab46;-;Unclassified;2
コップ;コップ;gelas;Bab46;-;Unclassified;2
ゴム;ゴム;karet;Bab46;-;Unclassified;2
コロッケ;コロッケ;kroket;Bab46;-;Unclassified;2
コンクール;コンクール;kompetisi;Bab46;-;Unclassified;2
ジャム;ジャム;selai;Bab46;-;Unclassified;2
スーツ;スーツ;jas;Bab46;-;Unclassified;2
スカート;スカート;rok;Bab46;-;Unclassified;2
スケジュール;スケジュール;jadwal;Bab46;-;Unclassified;2
ズック;ズック;sepatu karet/sepatu olahraga;Bab46;-;Unclassified;2
ストレス;ストレス;stres;Bab46;-;Unclassified;2
スパゲッティ;スパゲッティ;spageti;Bab46;-;Unclassified;2
ズボン;ズボン;celana;Bab46;-;Unclassified;2
チーズ;チーズ;keju;Bab46;-;Unclassified;2
ティッシュペーパー;ティッシュペーパー;tisu;Bab46;-;Unclassified;2
テーマ;テーマ;tema;Bab46;-;Unclassified;2
トラブル;トラブル;masalah;Bab46;-;Unclassified;2
ドラマ;ドラマ;drama;Bab46;-;Unclassified;2
パスタ;パスタ;pasta;Bab46;-;Unclassified;2
ハム;ハム;ham;Bab46;-;Unclassified;2
バレエ;バレエ;balet;Bab46;-;Unclassified;2
パン;パン;roti;Bab46;-;Unclassified;2
ビール;ビール;bir;Bab46;-;Unclassified;2
ビロード;ビロード;beledu;Bab46;-;Unclassified;2
ピンセット;ピンセット;penjepit;Bab46;-;Unclassified;2
フランクフルト［ソーセージ］;フランクフルト［ソーセージ］;sosis;Bab46;-;Unclassified;2
ペンキ;ペンキ;cat;Bab46;-;Unclassified;2
ボタン;ボタン;kancing;Bab46;-;Unclassified;2
ホック;ホック;kancing hak;Bab46;-;Unclassified;2
マカロニ;マカロニ;makaroni;Bab46;-;Unclassified;2
メス;メス;pisau bedah;Bab46;-;Unclassified;2
メルヘン;メルヘン;cerita dongeng;Bab46;-;Unclassified;2
メロディー;メロディー;melodi;Bab46;-;Unclassified;2
ランジェリー;ランジェリー;pakaian dalam;Bab46;-;Unclassified;2
レジャー;レジャー;hiburan;Bab46;-;Unclassified;2
レントゲン;レントゲン;ronsen;Bab46;-;Unclassified;2
～によると;～によると;Menurut ~ (menyatakan sumber informasi);Bab47;-;Unclassified;1
します;します;Dalam keadaan berbunyi/bersuara, terasa, berbau;Bab47;-;Unclassified;1
データ;データ;Data;Bab47;-;Unclassified;1
どうも;どうも;Rupanya, sepertinya (dipakai ketika menyatakan dugaan);Bab47;-;Unclassified;1
におい;におい;Bau;Bab47;-;Unclassified;1
パトカー;パトカー;Mobil patroli;Bab47;-;Unclassified;1
ひどい;ひどい;Kejam;Bab47;-;Unclassified;1
医学;いがく;Ilmu kedokteran;Bab47;n4;Unclassified;1
化粧;けしょう;Dandan;Bab47;-;Unclassified;1
科学;かがく;Ilmu pengetahuan;Bab47;n3;Unclassified;1
関係;かんけい;Hubungan;Bab47;-;Unclassified;1
救急車;きゅうきゅうしゃ;Mobil ambulan;Bab47;-;Unclassified;1
厳しい;きびしい;Keras, berat;Bab47;-;Unclassified;1
婚約します;こんやくします;Bertunangan;Bab47;n3;Unclassified;1
賛成;さんせい;Persetujuan;Bab47;n3;Unclassified;1
実験;じっけん;Percobaan, eksperimen;Bab47;n3;Unclassified;1
集まります;あつまります;[Orang] berkumpul;Bab47;n4;Unclassified;1
女性;じょせい;Wanita;Bab47;n3;Unclassified;1
人口;じんこう;Penduduk;Bab47;n4;Unclassified;1
吹きます;ふきます;[Angin] bertiup;Bab47;-;Unclassified;1
世話をします;せわをします;Menjaga, membantu;Bab47;-;Unclassified;1
相手;あいて;Pasangan;Bab47;n3;Unclassified;1
大統領;だいとうりょう;Presiden;Bab47;-;Unclassified;1
男性;だんせい;Pria;Bab47;n3;Unclassified;1
知り合います;しりあいます;Berkenalan;Bab47;n3;Unclassified;1
長生き;ながいき;Panjang umur;Bab47;n5;Unclassified;1
燃えます;もえます;[Sampah] terbakar;Bab47;-;Unclassified;1
反対;はんたい;Menentang;Bab47;n3;Unclassified;1
怖い;こわい;Takut;Bab47;n3;Unclassified;1
文学;ぶんがく;Sastra;Bab47;n4;Unclassified;1
別れます;わかれます;[Orang] berpisah;Bab47;n4;Unclassified;1
亡くなります;なくなります;Meninggal dunia;Bab47;-;Unclassified;1
理由;りゆう;Alasan;Bab47;-;Unclassified;1
恋人;こいびと;Pacar;Bab47;-;Unclassified;1
カーカー;カーカー;Gak;Bab47;n3;Unclassified;2
きょろきょろ;きょろきょろ;Gelisah (melihat);Bab47;n5;Unclassified;2
ぐうぐう;ぐうぐう;(Tidur) pulas;Bab47;n3;Unclassified;2
げらげら;げらげら;(Tertawa) terbahak-bahak;Bab47;n3;Unclassified;2
ゴロゴロ;ゴロゴロ;Grudug (petir);Bab47;n3;Unclassified;2
ザーザー;ザーザー;Lebat (hujan);Bab47;n3;Unclassified;2
ざらざら;ざらざら;(Terasa) kasar;Bab47;-;Unclassified;2
しくしく;しくしく;(Menangis) tersedu-sedu, terisak-isak;Bab47;-;Unclassified;2
すらすら;すらすら;(Membaca) dengan lancar;Bab47;n5;Unclassified;2
つるつる;つるつる;(Terasa) licin;Bab47;-;Unclassified;2
ニャーニャー;ニャーニャー;Meong (mengeong);Bab47;n3;Unclassified;2
ぱくぱく;ぱくぱく;(Makan) lahap;Bab47;n5;Unclassified;2
バリ島;バリとう;Pulau Bali;Bab47;n2;Unclassified;2
ビュービュー;ビュービュー;Hyu hyu (angin);Bab47;n3;Unclassified;2
べたべた;べたべた;(Terasa) lengket;Bab47;-;Unclassified;2
ホルモン;ホルモン;Hormon;Bab47;-;Unclassified;2
ワンワン;ワンワン;Guk (menggonggong);Bab47;-;Unclassified;2
化粧品;けしょうひん;Kosmetik;Bab47;-;Unclassified;2
擬音語・擬態語;ぎおんご・ぎたいご;Onomatope;Bab47;-;Unclassified;2
調べ;しらべ;Penelitian, pemeriksaan;Bab47;n3;Unclassified;2
天気予報;てんきよほう;Prakiraan cuaca;Bab47;n3;Unclassified;2
脳;のう;Otak;Bab47;n2;Unclassified;2
博士;はかせ;Doktor;Bab47;-;Unclassified;2
発表;はっぴょう;Pengumuman, presentasi;Bab47;n3;Unclassified;2
比べます;くらべます;Dibandingkan dengan;Bab47;n2;Unclassified;2
平均寿命;へいきんじゅみょう;Rata-rata usia lanjut;Bab47;-;Unclassified;2
～間;～かん;selama ~;Bab48;n5;Unclassified;1
ーパーセント;ーパーセント;~ persen;Bab48;n4;Unclassified;1
いいことですね;いいことですね;Bagus, ya.;Bab48;n4;Unclassified;1
お忙しいですか;おいそがしいですか;Apakah sibuk?;Bab48;n4;Unclassified;1
かまいません;かまいません;Tidak apa-apa.;Bab48;n4;Unclassified;1
その次;そのつぎ;yang berikut;Bab48;n4;Unclassified;1
それまでに;それまでに;sebelumnya;Bab48;n4;Unclassified;1
ファイル;ファイル;map;Bab48;n5;Unclassified;1
営業;えいぎょう;perdagangan;Bab48;n3;Unclassified;1
下ろします;おろします;Menurunkan (Benda) / Menarik (Uang);Bab48;n5;Unclassified;1
楽しみます;たのしみます;menikmati;Bab48;n4;Unclassified;1
嫌な;いやな;tidak senang, tidak suka;Bab48;n4;Unclassified;1
厳しい;きびしい;ketat, keras;Bab48;n3;Unclassified;1
降ろします;おろします;Menurunkan (Penumpang/Barang);Bab48;n5;Unclassified;1
自由に;じゆうに;dengan bebas;Bab48;n4;Unclassified;1
習字;しゅうじ;kaligrafi;Bab48;n3;Unclassified;1
塾;じゅく;les;Bab48;n3;Unclassified;1
小学生;しょうがくせい;murid SD;Bab48;n4;Unclassified;1
親;おや;orang tua;Bab48;n4;Unclassified;1
世話をします;せわをします;menjaga, membantu;Bab48;n4;Unclassified;1
生徒;せいと;murid;Bab48;n4;Unclassified;1
届けます;とどけます;mengantarkan;Bab48;n3;Unclassified;1
普通の;ふつうの;biasa;Bab48;n4;Unclassified;1
録音します;ろくおんします;merekam;Bab48;n3;Unclassified;1
いい本をたくさん読む;いいほんをたくさんよむ;membaca banyak buku yang bagus;Bab48;-;Unclassified;2
いろいろな経験をする;いろいろなけいけんをする;mencari berbagai pengalaman;Bab48;-;Unclassified;2
うちの仕事を手伝う;うちのしごとをてつだう;membantu urusan rumah tangga;Bab48;-;Unclassified;2
お年寄りの話を聞く;としよりのはなしをきく;mendengarkan cerita orang lanjut usia;Bab48;-;Unclassified;2
スポーツをする;スポーツをする;berolahraga;Bab48;-;Unclassified;2
ピアノや英語を習う;ピアノやえいごをならう;belajar bermain piano atau bahasa Inggris;Bab48;-;Unclassified;2
ボランティアに参加する;ボランティアにさんかする;mengikuti sekarelawan;Bab48;-;Unclassified;2
一人で旅行する;ひとりでりょこうする;berjalan-jalan sendirian;Bab48;-;Unclassified;2
我慢する;がまんする;sabar;Bab48;n3;Unclassified;2
自信を持つ;じしんをもつ;percaya diri;Bab48;n3;Unclassified;2
自然の中で遊ぶ;しぜんのなかであそぶ;bermain di tengah alam;Bab48;-;Unclassified;2
自分がやりたいことをやる;じぶんがやりたいことをやる;membuat apa yang dia ingini;Bab48;-;Unclassified;2
自分のことは自分で決める;じぶんのことはじぶんできめる;mengambil keputusan untuk dia sendiri;Bab48;-;Unclassified;2
塾へ行く;じゅくへいく;pergi les;Bab48;-;Unclassified;2
責任を持つ;せきにんをもつ;bertanggung jawab;Bab48;n3;Unclassified;2
弟や妹、おじいちゃん、おばあちゃんの世話をする;おとうとやいもうと、おじいちゃん、おばあちゃんのせわをする;menjaga adik laki-laki, adik perempuan dan nenek;Bab48;-;Unclassified;2
～でいらっしゃいます;～でいらっしゃいます;Kata hormat (dari です);Bab49;-;Unclassified;1
～でございます;～でございます;Kata sopan (dari です);Bab49;-;Unclassified;1
～といいます;～といいます;Bernama ~;Bab49;n4;Unclassified;1
～と申します;～ともうします;Kata merendah (bernama ~);Bab49;-;Unclassified;1
～年～組;～ねん～くみ;Kelas ~;Bab49;n3;Unclassified;1
～様;～さま;Kepada Yth. ~, Bapak ~, Ibu ~, Sdr. ~ (Kata hormat dari ~さん);Bab49;n3;Unclassified;1
iPS細胞;iPSさいぼう;Sel iPS;Bab49;-;Unclassified;1
あいさつ;あいさつ;Salam;Bab49;-;Unclassified;1
いらっしゃいます;いらっしゃいます;Ada, pergi, datang (Kata hormat dari います, いきます, きます);Bab49;-;Unclassified;1
おっしゃいます;おっしゃいます;Berkata (Kata hormat dari いいます);Bab49;-;Unclassified;1
お持ちです;おもちです;Mempunyai (Bentuk hormat dari もっています);Bab49;n4;Unclassified;1
お宅;おたく;Rumah;Bab49;n3;Unclassified;1
ご存じです;ごぞんじです;Mengetahui (Kata hormat dari しっています);Bab49;n3;Unclassified;1
ご覧になります;ごらんになります;Melihat (Kata hormat dari みます);Bab49;-;Unclassified;1
それでは;それでは;Baiklah;Bab49;-;Unclassified;1
たまに;たまに;Kadang-kadang;Bab49;-;Unclassified;1
ちょっとも;ちょっとも;Sama sekali (diikuti bentuk negatif);Bab49;-;Unclassified;1
では;では;Kalau begitu (Bentuk hormat dari じゃ);Bab49;-;Unclassified;1
どなたでも;どなたでも;Siapa saja (Kata hormat dari だれでも);Bab49;n4;Unclassified;1
なさいます;なさいます;Melakukan (Kata hormat dari します);Bab49;-;Unclassified;1
バス停;バスてい;Halte;Bab49;n2;Unclassified;1
ヒト;ヒト;Manusia;Bab49;n2;Unclassified;1
マウス;マウス;Tikus percobaan;Bab49;n2;Unclassified;1
よろしくお伝えください;よろしくおつたえください;Tolong sampaikan salam saya;Bab49;-;Unclassified;1
医学部;いがくぶ;Fakultas kedokteran;Bab49;n2;Unclassified;1
遠慮なく;えんりょなく;Tanpa malu-malu;Bab49;-;Unclassified;1
奥様;おくさま;Nyonya (Kata hormat dari おくさん);Bab49;n3;Unclassified;1
過ごします;すごします;Menghabiskan (waktu), melewatkan;Bab49;n3;Unclassified;1
会場;かいじょう;Tempat pertemuan;Bab49;n4;Unclassified;1
灰皿;はいざら;Asbak;Bab49;n2;Unclassified;1
開発します;かいはつします;Mengembangkan;Bab49;n3;Unclassified;1
掛けます;かけます;Duduk (di kursi);Bab49;n3;Unclassified;1
活動;かつどう;Kegiatan;Bab49;n3;Unclassified;1
寄ります;よります;Mampir (ke);Bab49;n3;Unclassified;1
帰りに;かえりに;Pada waktu pulang;Bab49;n4;Unclassified;1
休みます;やすみます;Beristirahat;Bab49;n5;Unclassified;1
勤めます;つとめます;Bekerja (di perusahaan);Bab49;n3;Unclassified;1
経歴;けいれき;Riwayat hidup, CV;Bab49;n3;Unclassified;1
講演会;こうえんかい;Seminar;Bab49;n3;Unclassified;1
講師;こうし;Pembicara;Bab49;n2;Unclassified;1
作家;さっか;Pengarang;Bab49;n4;Unclassified;1
作曲;さっきょく;Gubahan lagu, komposisi lagu;Bab49;n3;Unclassified;1
作品;さくひん;Karya;Bab49;n4;Unclassified;1
失礼いたします;しつれいいたします;Permisi (Bentuk merendahkan diri dari しつれいします);Bab49;n3;Unclassified;1
受賞します;じゅしょうします;Meraih / Menerima hadiah;Bab49;n2;Unclassified;1
召し上がります;めしあがります;Makan, minum (Kata hormat dari たべます, のみます);Bab49;n2;Unclassified;1
障害;しょうがい;Cacat;Bab49;-;Unclassified;1
進みます;すすみます;Lanjut kuliah di;Bab49;n3;Unclassified;1
世界的に;せかいてきに;Seluruh dunia;Bab49;-;Unclassified;1
多くの～;おおくの～;Banyak ~;Bab49;n4;Unclassified;1
長男;ちょうなん;Anak laki-laki tertua;Bab49;n5;Unclassified;1
熱を出します;ねつをだします;Menjadi demam;Bab49;n5;Unclassified;1
貿易;ぼうえき;Perdagangan;Bab49;n3;Unclassified;1
目指します;めざします;Menargetkan;Bab49;n3;Unclassified;1
利用します;りようします;Menggunakan;Bab49;n4;Unclassified;1
旅館;りょかん;Penginapan;Bab49;n4;Unclassified;1
お月見;おつきみ;Acara Melihat Bulan;Bab49;-;Unclassified;2
お正月;おしょうがつ;Tahun baru;Bab49;n4;Unclassified;2
お盆;おぼん;Perayaan Bon;Bab49;-;Unclassified;2
こどもの日;こどものひ;Hari Anak;Bab49;-;Unclassified;2
ひな祭り;ひなまつり;Perayaan Boneka;Bab49;-;Unclassified;2
季節の行事;きせつのぎょうじ;Acara Musiman;Bab49;-;Unclassified;2
七夕;たなばた;Tanabata / Perayaan Bintang;Bab49;-;Unclassified;2
大みそか;おおみそか;Malam Tahun Baru;Bab49;-;Unclassified;2
豆まき;まめまき;Upacara menghamburkan kacang;Bab49;-;Unclassified;2
アルバム;アルバム;album;Bab50;-;Unclassified;1
いたします;いたします;melakukan (Kata Merendahkan Diri dari します);Bab50;-;Unclassified;1
いただきます;いただきます;makan, minum, menerima (Kata Merendahkan Diri dari たべます、のみます、もらいます);Bab50;-;Unclassified;1
おります;おります;ada (Kata Merendahkan Diri dari います);Bab50;-;Unclassified;1
お元気でいらっしゃいますか;おげんきでいらっしゃいますか;Bagaimana kabarnya? (Kata Hormat dari おげんきですか);Bab50;-;Unclassified;1
お城;おしろ;kastil, istana;Bab50;n2;Unclassified;1
お宅;おたく;rumah (orang lain);Bab50;n3;Unclassified;1
お目にかかります;おめにかかります;bertemu (Kata Merendahkan Diri dari あいます);Bab50;n4;Unclassified;1
